datetimes,pressure_level,velocity,direction,cnr,w,range,times
2019-11-13 00:10:00,4781.0,111.7,201.0,-20.0,-0.9,5650,2019-11-13T00:10:00
2019-11-13 00:20:00,4772.0,112.30000000000001,201.0,-27.0,-1.0,5650,2019-11-13T00:20:00
2019-11-13 00:30:00,4771.0,,,-31.0,,5650,2019-11-13T00:30:00
2019-11-13 00:40:00,4770.0,,,-31.0,,5650,2019-11-13T00:40:00
2019-11-13 00:50:00,4766.0,,,-32.0,,5650,2019-11-13T00:50:00
2019-11-13 01:00:00,4759.0,,,-32.0,,5650,2019-11-13T01:00:00
2019-11-13 01:10:00,4760.0,,,-32.0,,5650,2019-11-13T01:10:00
2019-11-13 01:20:00,4752.0,,,-32.0,,5650,2019-11-13T01:20:00
2019-11-13 01:30:00,4755.0,,,-32.0,,5650,2019-11-13T01:30:00
2019-11-13 01:40:00,4753.0,,,-31.0,,5650,2019-11-13T01:40:00
2019-11-13 01:50:00,4746.0,,,-32.0,,5650,2019-11-13T01:50:00
2019-11-13 02:00:00,4748.0,,,-32.0,,5650,2019-11-13T02:00:00
2019-11-13 02:10:00,4740.0,,,-32.0,,5650,2019-11-13T02:10:00
2019-11-13 02:20:00,4744.0,,,-32.0,,5650,2019-11-13T02:20:00
2019-11-13 02:30:00,4739.0,,,-32.0,,5650,2019-11-13T02:30:00
2019-11-13 02:40:00,4753.0,,,-32.0,,5650,2019-11-13T02:40:00
2019-11-13 02:50:00,4741.0,,,-32.0,,5650,2019-11-13T02:50:00
2019-11-13 03:00:00,4740.0,,,-31.0,,5650,2019-11-13T03:00:00
2019-11-13 03:10:00,4736.0,,,-32.0,,5650,2019-11-13T03:10:00
2019-11-13 03:20:00,4738.0,,,-32.0,,5650,2019-11-13T03:20:00
2019-11-13 03:30:00,4735.0,,,-32.0,,5650,2019-11-13T03:30:00
2019-11-13 03:40:00,4733.0,,,-32.0,,5650,2019-11-13T03:40:00
2019-11-13 03:50:00,4731.0,,,-32.0,,5650,2019-11-13T03:50:00
2019-11-13 04:00:00,4726.0,,,-32.0,,5650,2019-11-13T04:00:00
2019-11-13 04:10:00,4725.0,,,-32.0,,5650,2019-11-13T04:10:00
2019-11-13 04:20:00,4732.0,,,-32.0,,5650,2019-11-13T04:20:00
2019-11-13 04:30:00,4724.0,,,-32.0,,5650,2019-11-13T04:30:00
2019-11-13 04:40:00,4726.0,,,-32.0,,5650,2019-11-13T04:40:00
2019-11-13 04:50:00,4726.0,,,-32.0,,5650,2019-11-13T04:50:00
2019-11-13 05:00:00,4727.0,,,-32.0,,5650,2019-11-13T05:00:00
2019-11-13 05:10:00,4720.0,,,-31.0,,5650,2019-11-13T05:10:00
2019-11-13 05:20:00,4724.0,,,-31.0,,5650,2019-11-13T05:20:00
2019-11-13 05:30:00,4728.0,,,-32.0,,5650,2019-11-13T05:30:00
2019-11-13 05:40:00,4724.0,,,-31.0,,5650,2019-11-13T05:40:00
2019-11-13 05:50:00,4722.0,,,-32.0,,5650,2019-11-13T05:50:00
2019-11-13 06:00:00,4723.0,,,-32.0,,5650,2019-11-13T06:00:00
2019-11-13 06:10:00,4719.0,,,-32.0,,5650,2019-11-13T06:10:00
2019-11-13 06:20:00,4723.0,,,-31.0,,5650,2019-11-13T06:20:00
2019-11-13 06:30:00,4726.0,,,-32.0,,5650,2019-11-13T06:30:00
2019-11-13 06:40:00,4723.0,,,-32.0,,5650,2019-11-13T06:40:00
2019-11-13 06:50:00,4724.0,,,-32.0,,5650,2019-11-13T06:50:00
2019-11-13 07:00:00,4723.0,,,-31.0,,5650,2019-11-13T07:00:00
2019-11-13 07:10:00,4718.0,,,-32.0,,5650,2019-11-13T07:10:00
2019-11-13 07:20:00,4726.0,,,-31.0,,5650,2019-11-13T07:20:00
2019-11-13 07:30:00,4723.0,,,-32.0,,5650,2019-11-13T07:30:00
2019-11-13 07:40:00,4717.0,,,-32.0,,5650,2019-11-13T07:40:00
2019-11-13 07:50:00,4719.0,,,-32.0,,5650,2019-11-13T07:50:00
2019-11-13 08:00:00,4722.0,,,-32.0,,5650,2019-11-13T08:00:00
2019-11-13 08:10:00,4719.0,,,-32.0,,5650,2019-11-13T08:10:00
2019-11-13 08:20:00,4716.0,,,-32.0,,5650,2019-11-13T08:20:00
2019-11-13 08:30:00,4723.0,,,-32.0,,5650,2019-11-13T08:30:00
2019-11-13 08:40:00,4722.0,,,-32.0,,5650,2019-11-13T08:40:00
2019-11-13 08:50:00,4719.0,,,-32.0,,5650,2019-11-13T08:50:00
2019-11-13 09:00:00,4722.0,,,-32.0,,5650,2019-11-13T09:00:00
2019-11-13 09:10:00,4722.0,,,-31.0,,5650,2019-11-13T09:10:00
2019-11-13 09:20:00,4727.0,,,-32.0,,5650,2019-11-13T09:20:00
2019-11-13 09:30:00,4724.0,,,-32.0,,5650,2019-11-13T09:30:00
2019-11-13 09:40:00,4724.0,,,-32.0,,5650,2019-11-13T09:40:00
2019-11-13 09:50:00,4724.0,,,-32.0,,5650,2019-11-13T09:50:00
2019-11-13 10:00:00,4725.0,,,-32.0,,5650,2019-11-13T10:00:00
2019-11-13 10:10:00,4733.0,,,-32.0,,5650,2019-11-13T10:10:00
2019-11-13 10:20:00,4726.0,,,-31.0,,5650,2019-11-13T10:20:00
2019-11-13 10:30:00,4733.0,,,-31.0,,5650,2019-11-13T10:30:00
2019-11-13 10:40:00,4736.0,,,-32.0,,5650,2019-11-13T10:40:00
2019-11-13 10:50:00,4732.0,,,-32.0,,5650,2019-11-13T10:50:00
2019-11-13 11:00:00,4733.0,,,-32.0,,5650,2019-11-13T11:00:00
2019-11-13 11:10:00,4727.0,,,-32.0,,5650,2019-11-13T11:10:00
2019-11-13 11:20:00,4735.0,,,-32.0,,5650,2019-11-13T11:20:00
2019-11-13 11:30:00,4728.0,,,-31.0,,5650,2019-11-13T11:30:00
2019-11-13 11:40:00,4740.0,,,-32.0,,5650,2019-11-13T11:40:00
2019-11-13 11:50:00,4737.0,,,-32.0,,5650,2019-11-13T11:50:00
2019-11-13 12:00:00,4739.0,,,-32.0,,5650,2019-11-13T12:00:00
2019-11-13 12:10:00,4743.0,,,-31.0,,5650,2019-11-13T12:10:00
2019-11-13 12:20:00,4745.0,,,-32.0,,5650,2019-11-13T12:20:00
2019-11-13 12:30:00,4744.0,,,-32.0,,5650,2019-11-13T12:30:00
2019-11-13 12:40:00,4743.0,,,-32.0,,5650,2019-11-13T12:40:00
2019-11-13 12:50:00,4746.0,,,-32.0,,5650,2019-11-13T12:50:00
2019-11-13 13:00:00,4742.0,,,-31.0,,5650,2019-11-13T13:00:00
2019-11-13 13:10:00,4745.0,,,-31.0,,5650,2019-11-13T13:10:00
2019-11-13 13:20:00,4745.0,,,-31.0,,5650,2019-11-13T13:20:00
2019-11-13 13:30:00,4753.0,,,-32.0,,5650,2019-11-13T13:30:00
2019-11-13 13:40:00,4748.0,,,-32.0,,5650,2019-11-13T13:40:00
2019-11-13 13:50:00,4747.0,,,-32.0,,5650,2019-11-13T13:50:00
2019-11-13 00:00:00,4750.0,113.60000000000001,195.0,-26.0,-0.8,5700,2019-11-13T00:00:00
2019-11-13 00:10:00,4747.0,112.4,202.0,-19.0,-1.0,5700,2019-11-13T00:10:00
2019-11-13 00:20:00,4738.0,113.80000000000001,202.0,-26.0,-1.2000000000000002,5700,2019-11-13T00:20:00
2019-11-13 00:30:00,4738.0,,,-31.0,,5700,2019-11-13T00:30:00
2019-11-13 00:40:00,4736.0,,,-31.0,,5700,2019-11-13T00:40:00
2019-11-13 00:50:00,4733.0,,,-32.0,,5700,2019-11-13T00:50:00
2019-11-13 01:00:00,4725.0,,,-32.0,,5700,2019-11-13T01:00:00
2019-11-13 01:10:00,4727.0,,,-32.0,,5700,2019-11-13T01:10:00
2019-11-13 01:20:00,4718.0,,,-32.0,,5700,2019-11-13T01:20:00
2019-11-13 01:30:00,4721.0,,,-32.0,,5700,2019-11-13T01:30:00
2019-11-13 01:40:00,4719.0,,,-32.0,,5700,2019-11-13T01:40:00
2019-11-13 01:50:00,4712.0,,,-32.0,,5700,2019-11-13T01:50:00
2019-11-13 02:00:00,4714.0,,,-32.0,,5700,2019-11-13T02:00:00
2019-11-13 02:10:00,4706.0,,,-32.0,,5700,2019-11-13T02:10:00
2019-11-13 02:20:00,4710.0,,,-31.0,,5700,2019-11-13T02:20:00
2019-11-13 02:30:00,4705.0,,,-31.0,,5700,2019-11-13T02:30:00
2019-11-13 02:40:00,4719.0,,,-32.0,,5700,2019-11-13T02:40:00
2019-11-13 02:50:00,4707.0,,,-32.0,,5700,2019-11-13T02:50:00
2019-11-13 03:00:00,4707.0,,,-31.0,,5700,2019-11-13T03:00:00
2019-11-13 03:10:00,4702.0,,,-31.0,,5700,2019-11-13T03:10:00
2019-11-13 03:20:00,4704.0,,,-32.0,,5700,2019-11-13T03:20:00
2019-11-13 03:30:00,4701.0,,,-32.0,,5700,2019-11-13T03:30:00
2019-11-13 03:40:00,4699.0,,,-31.0,,5700,2019-11-13T03:40:00
2019-11-13 03:50:00,4698.0,,,-32.0,,5700,2019-11-13T03:50:00
2019-11-13 04:00:00,4692.0,,,-32.0,,5700,2019-11-13T04:00:00
2019-11-13 04:10:00,4691.0,,,-32.0,,5700,2019-11-13T04:10:00
2019-11-13 04:20:00,4698.0,,,-32.0,,5700,2019-11-13T04:20:00
2019-11-13 04:30:00,4690.0,,,-31.0,,5700,2019-11-13T04:30:00
2019-11-13 04:40:00,4692.0,,,-32.0,,5700,2019-11-13T04:40:00
2019-11-13 04:50:00,4692.0,,,-32.0,,5700,2019-11-13T04:50:00
2019-11-13 05:00:00,4693.0,,,-32.0,,5700,2019-11-13T05:00:00
2019-11-13 05:10:00,4686.0,,,-31.0,,5700,2019-11-13T05:10:00
2019-11-13 05:20:00,4690.0,,,-32.0,,5700,2019-11-13T05:20:00
2019-11-13 05:30:00,4694.0,,,-32.0,,5700,2019-11-13T05:30:00
2019-11-13 05:40:00,4690.0,,,-31.0,,5700,2019-11-13T05:40:00
2019-11-13 05:50:00,4688.0,,,-32.0,,5700,2019-11-13T05:50:00
2019-11-13 06:00:00,4689.0,,,-32.0,,5700,2019-11-13T06:00:00
2019-11-13 06:10:00,4685.0,,,-32.0,,5700,2019-11-13T06:10:00
2019-11-13 06:20:00,4690.0,,,-31.0,,5700,2019-11-13T06:20:00
2019-11-13 06:30:00,4692.0,,,-32.0,,5700,2019-11-13T06:30:00
2019-11-13 06:40:00,4689.0,,,-32.0,,5700,2019-11-13T06:40:00
2019-11-13 06:50:00,4690.0,,,-32.0,,5700,2019-11-13T06:50:00
2019-11-13 07:00:00,4689.0,,,-32.0,,5700,2019-11-13T07:00:00
2019-11-13 07:10:00,4684.0,,,-32.0,,5700,2019-11-13T07:10:00
2019-11-13 07:20:00,4692.0,,,-32.0,,5700,2019-11-13T07:20:00
2019-11-13 07:30:00,4689.0,,,-31.0,,5700,2019-11-13T07:30:00
2019-11-13 07:40:00,4683.0,,,-31.0,,5700,2019-11-13T07:40:00
2019-11-13 07:50:00,4685.0,,,-32.0,,5700,2019-11-13T07:50:00
2019-11-13 08:00:00,4688.0,,,-32.0,,5700,2019-11-13T08:00:00
2019-11-13 08:10:00,4685.0,,,-32.0,,5700,2019-11-13T08:10:00
2019-11-13 08:20:00,4682.0,,,-32.0,,5700,2019-11-13T08:20:00
2019-11-13 08:30:00,4689.0,,,-32.0,,5700,2019-11-13T08:30:00
2019-11-13 08:40:00,4688.0,,,-32.0,,5700,2019-11-13T08:40:00
2019-11-13 08:50:00,4685.0,,,-32.0,,5700,2019-11-13T08:50:00
2019-11-13 09:00:00,4689.0,,,-31.0,,5700,2019-11-13T09:00:00
2019-11-13 09:10:00,4688.0,,,-31.0,,5700,2019-11-13T09:10:00
2019-11-13 09:20:00,4693.0,,,-31.0,,5700,2019-11-13T09:20:00
2019-11-13 09:30:00,4690.0,,,-32.0,,5700,2019-11-13T09:30:00
2019-11-13 09:40:00,4690.0,,,-32.0,,5700,2019-11-13T09:40:00
2019-11-13 09:50:00,4690.0,,,-32.0,,5700,2019-11-13T09:50:00
2019-11-13 10:00:00,4691.0,,,-32.0,,5700,2019-11-13T10:00:00
2019-11-13 10:10:00,4699.0,,,-32.0,,5700,2019-11-13T10:10:00
2019-11-13 10:20:00,4692.0,,,-32.0,,5700,2019-11-13T10:20:00
2019-11-13 10:30:00,4699.0,,,-32.0,,5700,2019-11-13T10:30:00
2019-11-13 10:40:00,4702.0,,,-32.0,,5700,2019-11-13T10:40:00
2019-11-13 10:50:00,4698.0,,,-32.0,,5700,2019-11-13T10:50:00
2019-11-13 11:00:00,4699.0,,,-32.0,,5700,2019-11-13T11:00:00
2019-11-13 11:10:00,4693.0,,,-32.0,,5700,2019-11-13T11:10:00
2019-11-13 11:20:00,4701.0,,,-32.0,,5700,2019-11-13T11:20:00
2019-11-13 11:30:00,4694.0,,,-32.0,,5700,2019-11-13T11:30:00
2019-11-13 11:40:00,4706.0,,,-32.0,,5700,2019-11-13T11:40:00
2019-11-13 11:50:00,4703.0,,,-32.0,,5700,2019-11-13T11:50:00
2019-11-13 12:00:00,4704.0,,,-32.0,,5700,2019-11-13T12:00:00
2019-11-13 12:10:00,4709.0,,,-32.0,,5700,2019-11-13T12:10:00
2019-11-13 12:20:00,4711.0,,,-32.0,,5700,2019-11-13T12:20:00
2019-11-13 12:30:00,4710.0,,,-32.0,,5700,2019-11-13T12:30:00
2019-11-13 12:40:00,4709.0,,,-32.0,,5700,2019-11-13T12:40:00
2019-11-13 12:50:00,4712.0,,,-32.0,,5700,2019-11-13T12:50:00
2019-11-13 13:00:00,4707.0,,,-32.0,,5700,2019-11-13T13:00:00
2019-11-13 13:10:00,4711.0,,,-31.0,,5700,2019-11-13T13:10:00
2019-11-13 13:20:00,4711.0,,,-32.0,,5700,2019-11-13T13:20:00
2019-11-13 13:30:00,4719.0,,,-32.0,,5700,2019-11-13T13:30:00
2019-11-13 13:40:00,4714.0,,,-32.0,,5700,2019-11-13T13:40:00
2019-11-13 13:50:00,4713.0,,,-32.0,,5700,2019-11-13T13:50:00
2019-11-13 00:00:00,4717.0,110.4,195.0,-27.0,-1.1,5750,2019-11-13T00:00:00
2019-11-13 00:10:00,4714.0,113.30000000000001,202.0,-19.0,-1.1,5750,2019-11-13T00:10:00
2019-11-13 00:20:00,4705.0,112.30000000000001,202.0,-25.0,-1.2000000000000002,5750,2019-11-13T00:20:00
2019-11-13 00:30:00,4704.0,,,-31.0,,5750,2019-11-13T00:30:00
2019-11-13 00:40:00,4703.0,,,-30.0,,5750,2019-11-13T00:40:00
2019-11-13 00:50:00,4699.0,,,-31.0,,5750,2019-11-13T00:50:00
2019-11-13 01:00:00,4691.0,,,-32.0,,5750,2019-11-13T01:00:00
2019-11-13 01:10:00,4693.0,,,-32.0,,5750,2019-11-13T01:10:00
2019-11-13 01:20:00,4684.0,,,-32.0,,5750,2019-11-13T01:20:00
2019-11-13 01:30:00,4687.0,,,-32.0,,5750,2019-11-13T01:30:00
2019-11-13 01:40:00,4685.0,,,-32.0,,5750,2019-11-13T01:40:00
2019-11-13 01:50:00,4678.0,,,-32.0,,5750,2019-11-13T01:50:00
2019-11-13 02:00:00,4680.0,,,-32.0,,5750,2019-11-13T02:00:00
2019-11-13 02:10:00,4672.0,,,-32.0,,5750,2019-11-13T02:10:00
2019-11-13 02:20:00,4676.0,,,-32.0,,5750,2019-11-13T02:20:00
2019-11-13 02:30:00,4672.0,,,-31.0,,5750,2019-11-13T02:30:00
2019-11-13 02:40:00,4685.0,,,-32.0,,5750,2019-11-13T02:40:00
2019-11-13 02:50:00,4673.0,,,-31.0,,5750,2019-11-13T02:50:00
2019-11-13 03:00:00,4673.0,,,-31.0,,5750,2019-11-13T03:00:00
2019-11-13 03:10:00,4668.0,,,-32.0,,5750,2019-11-13T03:10:00
2019-11-13 03:20:00,4670.0,,,-31.0,,5750,2019-11-13T03:20:00
2019-11-13 03:30:00,4667.0,,,-32.0,,5750,2019-11-13T03:30:00
2019-11-13 03:40:00,4665.0,,,-32.0,,5750,2019-11-13T03:40:00
2019-11-13 03:50:00,4664.0,,,-32.0,,5750,2019-11-13T03:50:00
2019-11-13 04:00:00,4658.0,,,-32.0,,5750,2019-11-13T04:00:00
2019-11-13 04:10:00,4657.0,,,-32.0,,5750,2019-11-13T04:10:00
2019-11-13 04:20:00,4665.0,,,-32.0,,5750,2019-11-13T04:20:00
2019-11-13 04:30:00,4656.0,,,-32.0,,5750,2019-11-13T04:30:00
2019-11-13 04:40:00,4658.0,,,-32.0,,5750,2019-11-13T04:40:00
2019-11-13 04:50:00,4658.0,,,-32.0,,5750,2019-11-13T04:50:00
2019-11-13 05:00:00,4659.0,,,-32.0,,5750,2019-11-13T05:00:00
2019-11-13 05:10:00,4652.0,,,-31.0,,5750,2019-11-13T05:10:00
2019-11-13 05:20:00,4656.0,,,-31.0,,5750,2019-11-13T05:20:00
2019-11-13 05:30:00,4660.0,,,-32.0,,5750,2019-11-13T05:30:00
2019-11-13 05:40:00,4656.0,,,-31.0,,5750,2019-11-13T05:40:00
2019-11-13 05:50:00,4654.0,,,-32.0,,5750,2019-11-13T05:50:00
2019-11-13 06:00:00,4655.0,,,-32.0,,5750,2019-11-13T06:00:00
2019-11-13 06:10:00,4651.0,,,-32.0,,5750,2019-11-13T06:10:00
2019-11-13 06:20:00,4656.0,,,-31.0,,5750,2019-11-13T06:20:00
2019-11-13 06:30:00,4658.0,,,-31.0,,5750,2019-11-13T06:30:00
2019-11-13 06:40:00,4655.0,,,-32.0,,5750,2019-11-13T06:40:00
2019-11-13 06:50:00,4656.0,,,-32.0,,5750,2019-11-13T06:50:00
2019-11-13 07:00:00,4655.0,,,-32.0,,5750,2019-11-13T07:00:00
2019-11-13 07:10:00,4650.0,,,-31.0,,5750,2019-11-13T07:10:00
2019-11-13 07:20:00,4658.0,,,-32.0,,5750,2019-11-13T07:20:00
2019-11-13 07:30:00,4655.0,,,-32.0,,5750,2019-11-13T07:30:00
2019-11-13 07:40:00,4649.0,,,-31.0,,5750,2019-11-13T07:40:00
2019-11-13 07:50:00,4651.0,,,-32.0,,5750,2019-11-13T07:50:00
2019-11-13 08:00:00,4654.0,,,-31.0,,5750,2019-11-13T08:00:00
2019-11-13 08:10:00,4651.0,,,-32.0,,5750,2019-11-13T08:10:00
2019-11-13 08:20:00,4647.0,,,-31.0,,5750,2019-11-13T08:20:00
2019-11-13 08:30:00,4655.0,,,-32.0,,5750,2019-11-13T08:30:00
2019-11-13 08:40:00,4654.0,,,-32.0,,5750,2019-11-13T08:40:00
2019-11-13 08:50:00,4651.0,,,-32.0,,5750,2019-11-13T08:50:00
2019-11-13 09:00:00,4655.0,,,-32.0,,5750,2019-11-13T09:00:00
2019-11-13 09:10:00,4654.0,,,-31.0,,5750,2019-11-13T09:10:00
2019-11-13 09:20:00,4659.0,,,-31.0,,5750,2019-11-13T09:20:00
2019-11-13 09:30:00,4656.0,,,-32.0,,5750,2019-11-13T09:30:00
2019-11-13 09:40:00,4656.0,,,-32.0,,5750,2019-11-13T09:40:00
2019-11-13 09:50:00,4656.0,,,-31.0,,5750,2019-11-13T09:50:00
2019-11-13 10:00:00,4657.0,,,-32.0,,5750,2019-11-13T10:00:00
2019-11-13 10:10:00,4665.0,,,-32.0,,5750,2019-11-13T10:10:00
2019-11-13 10:20:00,4658.0,,,-32.0,,5750,2019-11-13T10:20:00
2019-11-13 10:30:00,4665.0,,,-31.0,,5750,2019-11-13T10:30:00
2019-11-13 10:40:00,4668.0,,,-32.0,,5750,2019-11-13T10:40:00
2019-11-13 10:50:00,4664.0,,,-32.0,,5750,2019-11-13T10:50:00
2019-11-13 11:00:00,4665.0,,,-32.0,,5750,2019-11-13T11:00:00
2019-11-13 11:10:00,4659.0,,,-32.0,,5750,2019-11-13T11:10:00
2019-11-13 11:20:00,4667.0,,,-32.0,,5750,2019-11-13T11:20:00
2019-11-13 11:30:00,4660.0,,,-32.0,,5750,2019-11-13T11:30:00
2019-11-13 11:40:00,4672.0,,,-32.0,,5750,2019-11-13T11:40:00
2019-11-13 11:50:00,4669.0,,,-32.0,,5750,2019-11-13T11:50:00
2019-11-13 12:00:00,4670.0,,,-32.0,,5750,2019-11-13T12:00:00
2019-11-13 12:10:00,4675.0,,,-32.0,,5750,2019-11-13T12:10:00
2019-11-13 12:20:00,4677.0,,,-32.0,,5750,2019-11-13T12:20:00
2019-11-13 12:30:00,4676.0,,,-32.0,,5750,2019-11-13T12:30:00
2019-11-13 12:40:00,4675.0,,,-32.0,,5750,2019-11-13T12:40:00
2019-11-13 12:50:00,4678.0,,,-32.0,,5750,2019-11-13T12:50:00
2019-11-13 13:00:00,4673.0,,,-32.0,,5750,2019-11-13T13:00:00
2019-11-13 13:10:00,4677.0,,,-32.0,,5750,2019-11-13T13:10:00
2019-11-13 13:20:00,4677.0,,,-32.0,,5750,2019-11-13T13:20:00
2019-11-13 13:30:00,4685.0,,,-32.0,,5750,2019-11-13T13:30:00
2019-11-13 13:40:00,4679.0,,,-32.0,,5750,2019-11-13T13:40:00
2019-11-13 13:50:00,4679.0,,,-31.0,,5750,2019-11-13T13:50:00
2019-11-13 00:00:00,4684.0,108.2,193.0,-28.0,-0.7000000000000001,5800,2019-11-13T00:00:00
2019-11-13 00:10:00,4681.0,113.60000000000001,202.0,-19.0,-1.1,5800,2019-11-13T00:10:00
2019-11-13 00:20:00,4672.0,113.0,202.0,-24.0,-1.0,5800,2019-11-13T00:20:00
2019-11-13 00:30:00,4671.0,,,-31.0,,5800,2019-11-13T00:30:00
2019-11-13 00:40:00,4670.0,,,-30.0,,5800,2019-11-13T00:40:00
2019-11-13 00:50:00,4666.0,,,-32.0,,5800,2019-11-13T00:50:00
2019-11-13 01:00:00,4658.0,,,-32.0,,5800,2019-11-13T01:00:00
2019-11-13 01:10:00,4660.0,,,-32.0,,5800,2019-11-13T01:10:00
2019-11-13 01:20:00,4652.0,,,-32.0,,5800,2019-11-13T01:20:00
2019-11-13 01:30:00,4654.0,,,-32.0,,5800,2019-11-13T01:30:00
2019-11-13 01:40:00,4652.0,,,-32.0,,5800,2019-11-13T01:40:00
2019-11-13 01:50:00,4645.0,,,-31.0,,5800,2019-11-13T01:50:00
2019-11-13 02:00:00,4647.0,,,-32.0,,5800,2019-11-13T02:00:00
2019-11-13 02:10:00,4639.0,,,-32.0,,5800,2019-11-13T02:10:00
2019-11-13 02:20:00,4643.0,,,-31.0,,5800,2019-11-13T02:20:00
2019-11-13 02:30:00,4639.0,,,-32.0,,5800,2019-11-13T02:30:00
2019-11-13 02:40:00,4652.0,,,-31.0,,5800,2019-11-13T02:40:00
2019-11-13 02:50:00,4640.0,,,-31.0,,5800,2019-11-13T02:50:00
2019-11-13 03:00:00,4640.0,,,-32.0,,5800,2019-11-13T03:00:00
2019-11-13 03:10:00,4635.0,,,-31.0,,5800,2019-11-13T03:10:00
2019-11-13 03:20:00,4637.0,,,-32.0,,5800,2019-11-13T03:20:00
2019-11-13 03:30:00,4634.0,,,-32.0,,5800,2019-11-13T03:30:00
2019-11-13 03:40:00,4632.0,,,-32.0,,5800,2019-11-13T03:40:00
2019-11-13 03:50:00,4631.0,,,-31.0,,5800,2019-11-13T03:50:00
2019-11-13 04:00:00,4625.0,,,-32.0,,5800,2019-11-13T04:00:00
2019-11-13 04:10:00,4624.0,,,-32.0,,5800,2019-11-13T04:10:00
2019-11-13 04:20:00,4632.0,,,-32.0,,5800,2019-11-13T04:20:00
2019-11-13 04:30:00,4623.0,,,-31.0,,5800,2019-11-13T04:30:00
2019-11-13 04:40:00,4625.0,,,-31.0,,5800,2019-11-13T04:40:00
2019-11-13 04:50:00,4625.0,,,-31.0,,5800,2019-11-13T04:50:00
2019-11-13 05:00:00,4626.0,,,-31.0,,5800,2019-11-13T05:00:00
2019-11-13 05:10:00,4619.0,,,-32.0,,5800,2019-11-13T05:10:00
2019-11-13 05:20:00,4623.0,,,-32.0,,5800,2019-11-13T05:20:00
2019-11-13 05:30:00,4627.0,,,-32.0,,5800,2019-11-13T05:30:00
2019-11-13 05:40:00,4623.0,,,-31.0,,5800,2019-11-13T05:40:00
2019-11-13 05:50:00,4621.0,,,-32.0,,5800,2019-11-13T05:50:00
2019-11-13 06:00:00,4622.0,,,-32.0,,5800,2019-11-13T06:00:00
2019-11-13 06:10:00,4618.0,,,-32.0,,5800,2019-11-13T06:10:00
2019-11-13 06:20:00,4623.0,,,-32.0,,5800,2019-11-13T06:20:00
2019-11-13 06:30:00,4625.0,,,-31.0,,5800,2019-11-13T06:30:00
2019-11-13 06:40:00,4622.0,,,-31.0,,5800,2019-11-13T06:40:00
2019-11-13 06:50:00,4623.0,,,-32.0,,5800,2019-11-13T06:50:00
2019-11-13 07:00:00,4623.0,,,-32.0,,5800,2019-11-13T07:00:00
2019-11-13 07:10:00,4617.0,,,-31.0,,5800,2019-11-13T07:10:00
2019-11-13 07:20:00,4625.0,,,-32.0,,5800,2019-11-13T07:20:00
2019-11-13 07:30:00,4622.0,,,-32.0,,5800,2019-11-13T07:30:00
2019-11-13 07:40:00,4616.0,,,-32.0,,5800,2019-11-13T07:40:00
2019-11-13 07:50:00,4618.0,,,-32.0,,5800,2019-11-13T07:50:00
2019-11-13 08:00:00,4621.0,,,-31.0,,5800,2019-11-13T08:00:00
2019-11-13 08:10:00,4618.0,,,-32.0,,5800,2019-11-13T08:10:00
2019-11-13 08:20:00,4614.0,,,-32.0,,5800,2019-11-13T08:20:00
2019-11-13 08:30:00,4622.0,,,-32.0,,5800,2019-11-13T08:30:00
2019-11-13 08:40:00,4621.0,,,-32.0,,5800,2019-11-13T08:40:00
2019-11-13 08:50:00,4618.0,,,-32.0,,5800,2019-11-13T08:50:00
2019-11-13 09:00:00,4622.0,,,-32.0,,5800,2019-11-13T09:00:00
2019-11-13 09:10:00,4621.0,,,-31.0,,5800,2019-11-13T09:10:00
2019-11-13 09:20:00,4626.0,,,-32.0,,5800,2019-11-13T09:20:00
2019-11-13 09:30:00,4623.0,,,-32.0,,5800,2019-11-13T09:30:00
2019-11-13 09:40:00,4623.0,,,-31.0,,5800,2019-11-13T09:40:00
2019-11-13 09:50:00,4623.0,,,-31.0,,5800,2019-11-13T09:50:00
2019-11-13 10:00:00,4624.0,,,-32.0,,5800,2019-11-13T10:00:00
2019-11-13 10:10:00,4632.0,,,-32.0,,5800,2019-11-13T10:10:00
2019-11-13 10:20:00,4625.0,,,-32.0,,5800,2019-11-13T10:20:00
2019-11-13 10:30:00,4632.0,,,-32.0,,5800,2019-11-13T10:30:00
2019-11-13 10:40:00,4635.0,,,-32.0,,5800,2019-11-13T10:40:00
2019-11-13 10:50:00,4631.0,,,-32.0,,5800,2019-11-13T10:50:00
2019-11-13 11:00:00,4632.0,,,-32.0,,5800,2019-11-13T11:00:00
2019-11-13 11:10:00,4626.0,,,-32.0,,5800,2019-11-13T11:10:00
2019-11-13 11:20:00,4634.0,,,-32.0,,5800,2019-11-13T11:20:00
2019-11-13 11:30:00,4627.0,,,-32.0,,5800,2019-11-13T11:30:00
2019-11-13 11:40:00,4639.0,,,-32.0,,5800,2019-11-13T11:40:00
2019-11-13 11:50:00,4636.0,,,-32.0,,5800,2019-11-13T11:50:00
2019-11-13 12:00:00,4637.0,,,-32.0,,5800,2019-11-13T12:00:00
2019-11-13 12:10:00,4642.0,,,-32.0,,5800,2019-11-13T12:10:00
2019-11-13 12:20:00,4643.0,,,-32.0,,5800,2019-11-13T12:20:00
2019-11-13 12:30:00,4643.0,,,-32.0,,5800,2019-11-13T12:30:00
2019-11-13 12:40:00,4642.0,,,-32.0,,5800,2019-11-13T12:40:00
2019-11-13 12:50:00,4645.0,,,-32.0,,5800,2019-11-13T12:50:00
