datetimes,temperature,dew_point,relative_humidity,liquid,range,times
2019-11-13 00:40:00,-38.800000000000004,-46.5,43.0,0.001,7000,2019-11-13T00:40:00
2019-11-13 00:40:00,-40.2,-48.400000000000006,41.0,0.001,7250,2019-11-13T00:40:00
2019-11-13 00:40:00,-41.6,-50.300000000000004,38.0,0.001,7500,2019-11-13T00:40:00
2019-11-13 00:40:00,-42.800000000000004,-51.300000000000004,38.0,0.001,7750,2019-11-13T00:40:00
2019-11-13 00:40:00,-44.0,-52.5,38.0,0.001,8000,2019-11-13T00:40:00
2019-11-13 00:40:00,-45.1,-53.900000000000006,37.0,0.001,8250,2019-11-13T00:40:00
2019-11-13 00:40:00,-46.2,-55.300000000000004,34.0,0.001,8500,2019-11-13T00:40:00
2019-11-13 00:40:00,-47.0,-56.400000000000006,33.0,0.001,8750,2019-11-13T00:40:00
2019-11-13 00:40:00,-47.6,-57.0,33.0,0.001,9000,2019-11-13T00:40:00
2019-11-13 00:40:00,-48.1,-57.7,31.0,0.001,9250,2019-11-13T00:40:00
2019-11-13 00:40:00,-48.300000000000004,-57.800000000000004,32.0,0.001,9500,2019-11-13T00:40:00
2019-11-13 00:40:00,-48.7,-58.400000000000006,31.0,0.001,9750,2019-11-13T00:40:00
2019-11-13 00:40:00,-49.1,-59.6,28.0,0.001,10000,2019-11-13T00:40:00
2019-11-13 00:50:00,-1.5,-12.200000000000001,44.0,0.001,0,2019-11-13T00:50:00
2019-11-13 00:50:00,-1.9000000000000001,-15.700000000000001,34.0,0.001,50,2019-11-13T00:50:00
2019-11-13 00:50:00,-1.9000000000000001,-16.2,32.0,0.001,100,2019-11-13T00:50:00
2019-11-13 00:50:00,-2.2,-16.5,32.0,0.005,150,2019-11-13T00:50:00
2019-11-13 00:50:00,-2.5,-16.900000000000002,32.0,0.001,200,2019-11-13T00:50:00
2019-11-13 00:50:00,-2.9000000000000004,-16.900000000000002,33.0,0.001,250,2019-11-13T00:50:00
2019-11-13 00:50:00,-3.4000000000000004,-17.2,33.0,0.001,300,2019-11-13T00:50:00
2019-11-13 00:50:00,-3.9000000000000004,-17.6,33.0,0.001,350,2019-11-13T00:50:00
2019-11-13 00:50:00,-4.4,-17.7,34.0,0.001,400,2019-11-13T00:50:00
2019-11-13 00:50:00,-5.0,-17.900000000000002,35.0,0.001,450,2019-11-13T00:50:00
2019-11-13 00:50:00,-5.4,-18.2,35.0,0.001,500,2019-11-13T00:50:00
2019-11-13 00:50:00,-6.4,-18.7,36.0,0.001,600,2019-11-13T00:50:00
2019-11-13 00:50:00,-7.2,-19.5,36.0,0.001,700,2019-11-13T00:50:00
2019-11-13 00:50:00,-8.1,-20.900000000000002,34.0,0.001,800,2019-11-13T00:50:00
2019-11-13 00:50:00,-9.0,-20.400000000000002,39.0,0.001,900,2019-11-13T00:50:00
2019-11-13 00:50:00,-9.9,-20.200000000000003,42.0,0.012,1000,2019-11-13T00:50:00
2019-11-13 00:50:00,-10.700000000000001,-20.700000000000003,43.0,0.004,1100,2019-11-13T00:50:00
2019-11-13 00:50:00,-11.4,-21.700000000000003,41.0,0.024,1200,2019-11-13T00:50:00
2019-11-13 00:50:00,-12.100000000000001,-23.200000000000003,39.0,0.037,1300,2019-11-13T00:50:00
2019-11-13 00:50:00,-12.700000000000001,-23.700000000000003,39.0,0.054,1400,2019-11-13T00:50:00
2019-11-13 00:50:00,-13.100000000000001,-24.400000000000002,38.0,0.034,1500,2019-11-13T00:50:00
2019-11-13 00:50:00,-13.4,-24.5,39.0,0.028,1600,2019-11-13T00:50:00
2019-11-13 00:50:00,-13.700000000000001,-24.700000000000003,39.0,0.032,1700,2019-11-13T00:50:00
2019-11-13 00:50:00,-13.9,-24.700000000000003,39.0,0.015,1800,2019-11-13T00:50:00
2019-11-13 00:50:00,-14.200000000000001,-25.400000000000002,38.0,0.001,1900,2019-11-13T00:50:00
2019-11-13 00:50:00,-14.5,-25.400000000000002,39.0,0.001,2000,2019-11-13T00:50:00
2019-11-13 00:50:00,-15.100000000000001,-23.200000000000003,50.0,0.009000000000000001,2250,2019-11-13T00:50:00
2019-11-13 00:50:00,-16.0,-22.700000000000003,56.0,0.001,2500,2019-11-13T00:50:00
2019-11-13 00:50:00,-17.0,-22.6,62.0,0.001,2750,2019-11-13T00:50:00
2019-11-13 00:50:00,-18.1,-23.1,65.0,0.001,3000,2019-11-13T00:50:00
2019-11-13 00:50:00,-19.200000000000003,-24.200000000000003,64.0,0.001,3250,2019-11-13T00:50:00
2019-11-13 00:50:00,-20.400000000000002,-25.900000000000002,62.0,0.001,3500,2019-11-13T00:50:00
2019-11-13 00:50:00,-21.5,-27.400000000000002,58.0,0.001,3750,2019-11-13T00:50:00
2019-11-13 00:50:00,-22.8,-28.6,59.0,0.001,4000,2019-11-13T00:50:00
2019-11-13 00:50:00,-24.200000000000003,-30.5,56.0,0.001,4250,2019-11-13T00:50:00
2019-11-13 00:50:00,-25.5,-31.700000000000003,56.0,0.001,4500,2019-11-13T00:50:00
2019-11-13 00:50:00,-26.8,-33.5,52.0,0.001,4750,2019-11-13T00:50:00
2019-11-13 00:50:00,-28.1,-35.2,51.0,0.001,5000,2019-11-13T00:50:00
2019-11-13 00:50:00,-29.5,-36.2,52.0,0.009000000000000001,5250,2019-11-13T00:50:00
2019-11-13 00:50:00,-30.900000000000002,-38.0,50.0,0.001,5500,2019-11-13T00:50:00
2019-11-13 00:50:00,-32.4,-39.900000000000006,47.0,0.001,5750,2019-11-13T00:50:00
2019-11-13 00:50:00,-33.800000000000004,-41.5,45.0,0.011,6000,2019-11-13T00:50:00
2019-11-13 00:50:00,-35.1,-43.0,44.0,0.008,6250,2019-11-13T00:50:00
2019-11-13 00:50:00,-36.5,-44.5,43.0,0.017,6500,2019-11-13T00:50:00
2019-11-13 00:50:00,-37.9,-45.2,46.0,0.001,6750,2019-11-13T00:50:00
2019-11-13 00:50:00,-39.1,-47.7,40.0,0.001,7000,2019-11-13T00:50:00
2019-11-13 00:50:00,-40.5,-49.5,37.0,0.001,7250,2019-11-13T00:50:00
2019-11-13 00:50:00,-41.900000000000006,-51.300000000000004,35.0,0.001,7500,2019-11-13T00:50:00
2019-11-13 00:50:00,-43.0,-52.2,35.0,0.001,7750,2019-11-13T00:50:00
2019-11-13 00:50:00,-44.2,-53.400000000000006,35.0,0.001,8000,2019-11-13T00:50:00
2019-11-13 00:50:00,-45.300000000000004,-54.6,34.0,0.001,8250,2019-11-13T00:50:00
2019-11-13 00:50:00,-46.400000000000006,-56.1,32.0,0.001,8500,2019-11-13T00:50:00
2019-11-13 00:50:00,-47.1,-56.900000000000006,31.0,0.001,8750,2019-11-13T00:50:00
2019-11-13 00:50:00,-47.6,-57.6,30.0,0.001,9000,2019-11-13T00:50:00
2019-11-13 00:50:00,-48.0,-58.300000000000004,29.0,0.001,9250,2019-11-13T00:50:00
2019-11-13 00:50:00,-48.2,-58.300000000000004,30.0,0.001,9500,2019-11-13T00:50:00
2019-11-13 00:50:00,-48.6,-58.7,29.0,0.001,9750,2019-11-13T00:50:00
2019-11-13 00:50:00,-48.800000000000004,-59.900000000000006,26.0,0.001,10000,2019-11-13T00:50:00
2019-11-13 01:00:00,-1.6,-12.5,43.0,0.001,0,2019-11-13T01:00:00
2019-11-13 01:00:00,-2.1,-16.1,33.0,0.001,50,2019-11-13T01:00:00
2019-11-13 01:00:00,-2.1,-16.6,32.0,0.001,100,2019-11-13T01:00:00
2019-11-13 01:00:00,-2.4000000000000004,-16.7,32.0,0.005,150,2019-11-13T01:00:00
2019-11-13 01:00:00,-2.7,-17.0,32.0,0.001,200,2019-11-13T01:00:00
2019-11-13 01:00:00,-3.1,-17.0,33.0,0.001,250,2019-11-13T01:00:00
2019-11-13 01:00:00,-3.5,-17.2,33.0,0.001,300,2019-11-13T01:00:00
2019-11-13 01:00:00,-4.0,-17.6,34.0,0.001,350,2019-11-13T01:00:00
2019-11-13 01:00:00,-4.5,-17.7,34.0,0.001,400,2019-11-13T01:00:00
2019-11-13 01:00:00,-5.0,-17.900000000000002,35.0,0.001,450,2019-11-13T01:00:00
2019-11-13 01:00:00,-5.5,-18.2,35.0,0.001,500,2019-11-13T01:00:00
2019-11-13 01:00:00,-6.4,-18.7,37.0,0.001,600,2019-11-13T01:00:00
2019-11-13 01:00:00,-7.2,-19.400000000000002,37.0,0.001,700,2019-11-13T01:00:00
2019-11-13 01:00:00,-8.1,-20.700000000000003,35.0,0.001,800,2019-11-13T01:00:00
2019-11-13 01:00:00,-9.1,-20.200000000000003,40.0,0.001,900,2019-11-13T01:00:00
2019-11-13 01:00:00,-10.0,-20.200000000000003,43.0,0.011,1000,2019-11-13T01:00:00
2019-11-13 01:00:00,-10.9,-20.700000000000003,43.0,0.005,1100,2019-11-13T01:00:00
2019-11-13 01:00:00,-11.700000000000001,-22.0,42.0,0.022,1200,2019-11-13T01:00:00
2019-11-13 01:00:00,-12.4,-23.400000000000002,39.0,0.035,1300,2019-11-13T01:00:00
2019-11-13 01:00:00,-13.100000000000001,-24.0,39.0,0.052000000000000005,1400,2019-11-13T01:00:00
2019-11-13 01:00:00,-13.600000000000001,-24.700000000000003,38.0,0.032,1500,2019-11-13T01:00:00
2019-11-13 01:00:00,-13.9,-25.0,38.0,0.025,1600,2019-11-13T01:00:00
2019-11-13 01:00:00,-14.200000000000001,-25.200000000000003,38.0,0.028,1700,2019-11-13T01:00:00
2019-11-13 01:00:00,-14.5,-25.5,38.0,0.008,1800,2019-11-13T01:00:00
2019-11-13 01:00:00,-14.8,-26.1,37.0,0.001,1900,2019-11-13T01:00:00
2019-11-13 01:00:00,-15.100000000000001,-26.200000000000003,38.0,0.001,2000,2019-11-13T01:00:00
2019-11-13 01:00:00,-15.700000000000001,-24.200000000000003,47.0,0.006,2250,2019-11-13T01:00:00
2019-11-13 01:00:00,-16.7,-24.1,52.0,0.001,2500,2019-11-13T01:00:00
2019-11-13 01:00:00,-17.7,-24.1,57.0,0.001,2750,2019-11-13T01:00:00
2019-11-13 01:00:00,-18.8,-24.700000000000003,59.0,0.001,3000,2019-11-13T01:00:00
2019-11-13 01:00:00,-19.900000000000002,-25.900000000000002,59.0,0.001,3250,2019-11-13T01:00:00
2019-11-13 01:00:00,-21.200000000000003,-27.5,57.0,0.001,3500,2019-11-13T01:00:00
2019-11-13 01:00:00,-22.3,-29.1,54.0,0.001,3750,2019-11-13T01:00:00
2019-11-13 01:00:00,-23.6,-30.200000000000003,54.0,0.001,4000,2019-11-13T01:00:00
2019-11-13 01:00:00,-25.0,-32.2,51.0,0.001,4250,2019-11-13T01:00:00
2019-11-13 01:00:00,-26.3,-33.5,50.0,0.001,4500,2019-11-13T01:00:00
2019-11-13 01:00:00,-27.6,-35.4,47.0,0.001,4750,2019-11-13T01:00:00
2019-11-13 01:00:00,-28.900000000000002,-36.9,46.0,0.001,5000,2019-11-13T01:00:00
2019-11-13 01:00:00,-30.3,-37.9,47.0,0.009000000000000001,5250,2019-11-13T01:00:00
2019-11-13 01:00:00,-31.700000000000003,-39.5,45.0,0.001,5500,2019-11-13T01:00:00
2019-11-13 01:00:00,-33.1,-41.5,42.0,0.001,5750,2019-11-13T01:00:00
2019-11-13 01:00:00,-34.5,-43.0,41.0,0.01,6000,2019-11-13T01:00:00
2019-11-13 01:00:00,-35.800000000000004,-44.5,39.0,0.006,6250,2019-11-13T01:00:00
2019-11-13 01:00:00,-37.1,-45.900000000000006,39.0,0.016,6500,2019-11-13T01:00:00
2019-11-13 01:00:00,-38.5,-46.5,42.0,0.001,6750,2019-11-13T01:00:00
2019-11-13 01:00:00,-39.7,-49.0,36.0,0.001,7000,2019-11-13T01:00:00
2019-11-13 01:00:00,-41.0,-50.800000000000004,34.0,0.001,7250,2019-11-13T01:00:00
2019-11-13 01:00:00,-42.300000000000004,-52.5,32.0,0.001,7500,2019-11-13T01:00:00
2019-11-13 01:00:00,-43.400000000000006,-53.400000000000006,32.0,0.001,7750,2019-11-13T01:00:00
2019-11-13 01:00:00,-44.5,-54.5,32.0,0.001,8000,2019-11-13T01:00:00
2019-11-13 01:00:00,-45.6,-55.7,31.0,0.001,8250,2019-11-13T01:00:00
2019-11-13 01:00:00,-46.6,-57.1,29.0,0.001,8500,2019-11-13T01:00:00
2019-11-13 01:00:00,-47.2,-57.900000000000006,28.0,0.001,8750,2019-11-13T01:00:00
2019-11-13 01:00:00,-47.6,-58.5,27.0,0.001,9000,2019-11-13T01:00:00
2019-11-13 01:00:00,-47.900000000000006,-59.1,26.0,0.001,9250,2019-11-13T01:00:00
2019-11-13 01:00:00,-48.0,-59.0,26.0,0.001,9500,2019-11-13T01:00:00
2019-11-13 01:00:00,-48.2,-59.300000000000004,26.0,0.001,9750,2019-11-13T01:00:00
2019-11-13 01:00:00,-48.400000000000006,-60.400000000000006,23.0,0.001,10000,2019-11-13T01:00:00
2019-11-13 01:10:00,-1.7000000000000002,-12.3,44.0,0.001,0,2019-11-13T01:10:00
2019-11-13 01:10:00,-2.1,-15.8,34.0,0.001,50,2019-11-13T01:10:00
2019-11-13 01:10:00,-2.1,-16.2,32.0,0.001,100,2019-11-13T01:10:00
2019-11-13 01:10:00,-2.4000000000000004,-16.2,33.0,0.003,150,2019-11-13T01:10:00
2019-11-13 01:10:00,-2.7,-16.5,33.0,0.001,200,2019-11-13T01:10:00
2019-11-13 01:10:00,-3.1,-16.5,34.0,0.001,250,2019-11-13T01:10:00
2019-11-13 01:10:00,-3.6,-16.7,35.0,0.001,300,2019-11-13T01:10:00
2019-11-13 01:10:00,-4.1000000000000005,-17.1,35.0,0.001,350,2019-11-13T01:10:00
2019-11-13 01:10:00,-4.7,-17.2,36.0,0.001,400,2019-11-13T01:10:00
2019-11-13 01:10:00,-5.2,-17.5,37.0,0.001,450,2019-11-13T01:10:00
2019-11-13 01:10:00,-5.7,-17.7,38.0,0.001,500,2019-11-13T01:10:00
2019-11-13 01:10:00,-6.6000000000000005,-18.2,39.0,0.001,600,2019-11-13T01:10:00
2019-11-13 01:10:00,-7.4,-18.7,40.0,0.001,700,2019-11-13T01:10:00
2019-11-13 01:10:00,-8.3,-19.6,39.0,0.001,800,2019-11-13T01:10:00
2019-11-13 01:10:00,-9.3,-19.400000000000002,43.0,0.001,900,2019-11-13T01:10:00
2019-11-13 01:10:00,-10.200000000000001,-19.5,46.0,0.009000000000000001,1000,2019-11-13T01:10:00
2019-11-13 01:10:00,-11.0,-20.200000000000003,47.0,0.007,1100,2019-11-13T01:10:00
2019-11-13 01:10:00,-11.8,-21.200000000000003,45.0,0.022,1200,2019-11-13T01:10:00
2019-11-13 01:10:00,-12.5,-22.6,42.0,0.034,1300,2019-11-13T01:10:00
2019-11-13 01:10:00,-13.100000000000001,-23.200000000000003,42.0,0.049,1400,2019-11-13T01:10:00
2019-11-13 01:10:00,-13.600000000000001,-24.1,41.0,0.031,1500,2019-11-13T01:10:00
2019-11-13 01:10:00,-13.9,-24.5,40.0,0.023,1600,2019-11-13T01:10:00
2019-11-13 01:10:00,-14.200000000000001,-24.900000000000002,40.0,0.024,1700,2019-11-13T01:10:00
2019-11-13 01:10:00,-14.4,-25.200000000000003,39.0,0.001,1800,2019-11-13T01:10:00
2019-11-13 01:10:00,-14.700000000000001,-25.900000000000002,38.0,0.001,1900,2019-11-13T01:10:00
2019-11-13 01:10:00,-15.0,-26.1,38.0,0.001,2000,2019-11-13T01:10:00
2019-11-13 01:10:00,-15.600000000000001,-25.1,44.0,0.001,2250,2019-11-13T01:10:00
2019-11-13 01:10:00,-16.5,-25.1,47.0,0.001,2500,2019-11-13T01:10:00
2019-11-13 01:10:00,-17.5,-25.400000000000002,50.0,0.001,2750,2019-11-13T01:10:00
2019-11-13 01:10:00,-18.7,-26.200000000000003,51.0,0.001,3000,2019-11-13T01:10:00
2019-11-13 01:10:00,-19.700000000000003,-27.3,51.0,0.001,3250,2019-11-13T01:10:00
2019-11-13 01:10:00,-21.0,-28.900000000000002,49.0,0.001,3500,2019-11-13T01:10:00
2019-11-13 01:10:00,-22.1,-30.400000000000002,47.0,0.001,3750,2019-11-13T01:10:00
2019-11-13 01:10:00,-23.400000000000002,-31.5,47.0,0.001,4000,2019-11-13T01:10:00
2019-11-13 01:10:00,-24.8,-33.4,45.0,0.001,4250,2019-11-13T01:10:00
2019-11-13 01:10:00,-26.1,-34.800000000000004,43.0,0.001,4500,2019-11-13T01:10:00
2019-11-13 01:10:00,-27.400000000000002,-36.7,41.0,0.001,4750,2019-11-13T01:10:00
2019-11-13 01:10:00,-28.700000000000003,-38.0,39.0,0.001,5000,2019-11-13T01:10:00
2019-11-13 01:10:00,-30.0,-39.0,41.0,0.007,5250,2019-11-13T01:10:00
2019-11-13 01:10:00,-31.400000000000002,-40.800000000000004,39.0,0.001,5500,2019-11-13T01:10:00
2019-11-13 01:10:00,-32.800000000000004,-42.5,37.0,0.001,5750,2019-11-13T01:10:00
2019-11-13 01:10:00,-34.2,-44.0,36.0,0.007,6000,2019-11-13T01:10:00
2019-11-13 01:10:00,-35.5,-45.7,34.0,0.001,6250,2019-11-13T01:10:00
2019-11-13 01:10:00,-36.9,-47.0,34.0,0.015,6500,2019-11-13T01:10:00
2019-11-13 01:10:00,-38.2,-47.7,36.0,0.001,6750,2019-11-13T01:10:00
2019-11-13 01:10:00,-39.400000000000006,-50.0,31.0,0.001,7000,2019-11-13T01:10:00
2019-11-13 01:10:00,-40.800000000000004,-51.800000000000004,29.0,0.001,7250,2019-11-13T01:10:00
2019-11-13 01:10:00,-42.1,-53.400000000000006,27.0,0.001,7500,2019-11-13T01:10:00
2019-11-13 01:10:00,-43.1,-54.5,27.0,0.001,7750,2019-11-13T01:10:00
2019-11-13 01:10:00,-44.300000000000004,-55.6,27.0,0.001,8000,2019-11-13T01:10:00
2019-11-13 01:10:00,-45.400000000000006,-56.800000000000004,26.0,0.001,8250,2019-11-13T01:10:00
2019-11-13 01:10:00,-46.300000000000004,-58.1,25.0,0.001,8500,2019-11-13T01:10:00
2019-11-13 01:10:00,-47.0,-59.0,24.0,0.001,8750,2019-11-13T01:10:00
2019-11-13 01:10:00,-47.400000000000006,-59.6,23.0,0.001,9000,2019-11-13T01:10:00
2019-11-13 01:10:00,-47.7,-60.2,22.0,0.001,9250,2019-11-13T01:10:00
2019-11-13 01:10:00,-47.800000000000004,-60.2,22.0,0.001,9500,2019-11-13T01:10:00
2019-11-13 01:10:00,-48.1,-60.7,21.0,0.001,9750,2019-11-13T01:10:00
2019-11-13 01:10:00,-48.300000000000004,-61.800000000000004,19.0,0.001,10000,2019-11-13T01:10:00
2019-11-13 01:20:00,-1.7000000000000002,-11.5,47.0,0.001,0,2019-11-13T01:20:00
2019-11-13 01:20:00,-2.1,-15.0,36.0,0.001,50,2019-11-13T01:20:00
2019-11-13 01:20:00,-2.0,-15.4,35.0,0.001,100,2019-11-13T01:20:00
2019-11-13 01:20:00,-2.3000000000000003,-15.4,36.0,0.001,150,2019-11-13T01:20:00
2019-11-13 01:20:00,-2.6,-15.5,36.0,0.001,200,2019-11-13T01:20:00
2019-11-13 01:20:00,-3.0,-15.5,37.0,0.001,250,2019-11-13T01:20:00
2019-11-13 01:20:00,-3.4000000000000004,-15.600000000000001,38.0,0.001,300,2019-11-13T01:20:00
2019-11-13 01:20:00,-3.9000000000000004,-15.9,38.0,0.001,350,2019-11-13T01:20:00
2019-11-13 01:20:00,-4.4,-16.1,39.0,0.001,400,2019-11-13T01:20:00
2019-11-13 01:20:00,-5.0,-16.2,40.0,0.001,450,2019-11-13T01:20:00
2019-11-13 01:20:00,-5.4,-16.6,41.0,0.001,500,2019-11-13T01:20:00
2019-11-13 01:20:00,-6.4,-17.0,42.0,0.001,600,2019-11-13T01:20:00
2019-11-13 01:20:00,-7.300000000000001,-17.5,43.0,0.001,700,2019-11-13T01:20:00
2019-11-13 01:20:00,-8.200000000000001,-18.2,44.0,0.001,800,2019-11-13T01:20:00
2019-11-13 01:20:00,-9.3,-18.400000000000002,47.0,0.001,900,2019-11-13T01:20:00
2019-11-13 01:20:00,-10.200000000000001,-18.6,50.0,0.006,1000,2019-11-13T01:20:00
2019-11-13 01:20:00,-11.200000000000001,-19.5,50.0,0.001,1100,2019-11-13T01:20:00
2019-11-13 01:20:00,-12.100000000000001,-20.6,49.0,0.017,1200,2019-11-13T01:20:00
2019-11-13 01:20:00,-12.8,-21.900000000000002,46.0,0.027,1300,2019-11-13T01:20:00
2019-11-13 01:20:00,-13.600000000000001,-22.700000000000003,46.0,0.041,1400,2019-11-13T01:20:00
2019-11-13 01:20:00,-14.100000000000001,-23.700000000000003,44.0,0.027,1500,2019-11-13T01:20:00
2019-11-13 01:20:00,-14.5,-24.200000000000003,43.0,0.019,1600,2019-11-13T01:20:00
2019-11-13 01:20:00,-14.8,-24.900000000000002,42.0,0.023,1700,2019-11-13T01:20:00
2019-11-13 01:20:00,-15.100000000000001,-25.5,40.0,0.003,1800,2019-11-13T01:20:00
2019-11-13 01:20:00,-15.4,-26.200000000000003,39.0,0.001,1900,2019-11-13T01:20:00
2019-11-13 01:20:00,-15.700000000000001,-26.6,38.0,0.001,2000,2019-11-13T01:20:00
2019-11-13 01:20:00,-16.400000000000002,-26.3,42.0,0.001,2250,2019-11-13T01:20:00
2019-11-13 01:20:00,-17.3,-26.6,44.0,0.001,2500,2019-11-13T01:20:00
2019-11-13 01:20:00,-18.400000000000002,-27.200000000000003,45.0,0.001,2750,2019-11-13T01:20:00
2019-11-13 01:20:00,-19.6,-28.3,46.0,0.001,3000,2019-11-13T01:20:00
2019-11-13 01:20:00,-20.700000000000003,-29.3,46.0,0.001,3250,2019-11-13T01:20:00
2019-11-13 01:20:00,-22.0,-30.700000000000003,45.0,0.001,3500,2019-11-13T01:20:00
2019-11-13 01:20:00,-23.0,-32.0,43.0,0.001,3750,2019-11-13T01:20:00
2019-11-13 01:20:00,-24.400000000000002,-33.2,43.0,0.001,4000,2019-11-13T01:20:00
2019-11-13 01:20:00,-25.8,-35.0,41.0,0.001,4250,2019-11-13T01:20:00
2019-11-13 01:20:00,-27.0,-36.5,40.0,0.001,4500,2019-11-13T01:20:00
2019-11-13 01:20:00,-28.3,-38.400000000000006,37.0,0.001,4750,2019-11-13T01:20:00
2019-11-13 01:20:00,-29.6,-39.7,37.0,0.001,5000,2019-11-13T01:20:00
2019-11-13 01:20:00,-30.900000000000002,-40.7,38.0,0.012,5250,2019-11-13T01:20:00
2019-11-13 01:20:00,-32.300000000000004,-42.300000000000004,36.0,0.001,5500,2019-11-13T01:20:00
2019-11-13 01:20:00,-33.7,-43.900000000000006,35.0,0.001,5750,2019-11-13T01:20:00
2019-11-13 01:20:00,-35.1,-45.400000000000006,34.0,0.001,6000,2019-11-13T01:20:00
2019-11-13 01:20:00,-36.300000000000004,-46.900000000000006,32.0,0.005,6250,2019-11-13T01:20:00
2019-11-13 01:20:00,-37.6,-48.2,32.0,0.016,6500,2019-11-13T01:20:00
2019-11-13 01:20:00,-38.900000000000006,-49.0,33.0,0.001,6750,2019-11-13T01:20:00
2019-11-13 01:20:00,-40.1,-51.2,29.0,0.001,7000,2019-11-13T01:20:00
2019-11-13 01:20:00,-41.400000000000006,-53.0,27.0,0.001,7250,2019-11-13T01:20:00
2019-11-13 01:20:00,-42.6,-54.6,25.0,0.001,7500,2019-11-13T01:20:00
2019-11-13 01:20:00,-43.6,-55.7,25.0,0.001,7750,2019-11-13T01:20:00
2019-11-13 01:20:00,-44.7,-56.900000000000006,24.0,0.001,8000,2019-11-13T01:20:00
2019-11-13 01:20:00,-45.7,-58.1,23.0,0.001,8250,2019-11-13T01:20:00
2019-11-13 01:20:00,-46.6,-59.300000000000004,22.0,0.001,8500,2019-11-13T01:20:00
2019-11-13 01:20:00,-47.2,-60.1,21.0,0.001,8750,2019-11-13T01:20:00
2019-11-13 01:20:00,-47.400000000000006,-60.7,20.0,0.001,9000,2019-11-13T01:20:00
2019-11-13 01:20:00,-47.6,-61.2,19.0,0.001,9250,2019-11-13T01:20:00
2019-11-13 01:20:00,-47.6,-61.2,19.0,0.001,9500,2019-11-13T01:20:00
2019-11-13 01:20:00,-47.7,-61.7,18.0,0.001,9750,2019-11-13T01:20:00
2019-11-13 01:20:00,-47.800000000000004,-62.6,16.0,0.001,10000,2019-11-13T01:20:00
2019-11-13 01:30:00,-1.7000000000000002,-11.5,47.0,0.001,0,2019-11-13T01:30:00
2019-11-13 01:30:00,-2.2,-15.0,37.0,0.001,50,2019-11-13T01:30:00
2019-11-13 01:30:00,-2.3000000000000003,-15.4,36.0,0.001,100,2019-11-13T01:30:00
2019-11-13 01:30:00,-2.5,-15.4,36.0,0.001,150,2019-11-13T01:30:00
2019-11-13 01:30:00,-2.8000000000000003,-15.5,37.0,0.001,200,2019-11-13T01:30:00
2019-11-13 01:30:00,-3.2,-15.5,38.0,0.001,250,2019-11-13T01:30:00
2019-11-13 01:30:00,-3.6,-15.600000000000001,38.0,0.001,300,2019-11-13T01:30:00
2019-11-13 01:30:00,-4.1000000000000005,-15.9,39.0,0.001,350,2019-11-13T01:30:00
2019-11-13 01:30:00,-4.6000000000000005,-16.1,40.0,0.001,400,2019-11-13T01:30:00
2019-11-13 01:30:00,-5.1000000000000005,-16.2,41.0,0.001,450,2019-11-13T01:30:00
2019-11-13 01:30:00,-5.5,-16.5,41.0,0.001,500,2019-11-13T01:30:00
2019-11-13 01:30:00,-6.4,-16.900000000000002,43.0,0.001,600,2019-11-13T01:30:00
2019-11-13 01:30:00,-7.2,-17.400000000000002,44.0,0.001,700,2019-11-13T01:30:00
2019-11-13 01:30:00,-8.1,-18.1,44.0,0.001,800,2019-11-13T01:30:00
2019-11-13 01:30:00,-9.200000000000001,-18.2,48.0,0.001,900,2019-11-13T01:30:00
2019-11-13 01:30:00,-10.100000000000001,-18.400000000000002,50.0,0.003,1000,2019-11-13T01:30:00
2019-11-13 01:30:00,-11.0,-19.200000000000003,50.0,0.001,1100,2019-11-13T01:30:00
2019-11-13 01:30:00,-11.9,-20.400000000000002,49.0,0.014,1200,2019-11-13T01:30:00
2019-11-13 01:30:00,-12.600000000000001,-21.700000000000003,46.0,0.022,1300,2019-11-13T01:30:00
2019-11-13 01:30:00,-13.3,-22.5,46.0,0.037,1400,2019-11-13T01:30:00
2019-11-13 01:30:00,-13.9,-23.5,44.0,0.023,1500,2019-11-13T01:30:00
2019-11-13 01:30:00,-14.200000000000001,-24.200000000000003,42.0,0.015,1600,2019-11-13T01:30:00
2019-11-13 01:30:00,-14.600000000000001,-24.700000000000003,42.0,0.02,1700,2019-11-13T01:30:00
2019-11-13 01:30:00,-14.8,-25.400000000000002,40.0,0.003,1800,2019-11-13T01:30:00
2019-11-13 01:30:00,-15.200000000000001,-26.0,39.0,0.001,1900,2019-11-13T01:30:00
2019-11-13 01:30:00,-15.5,-26.5,38.0,0.001,2000,2019-11-13T01:30:00
2019-11-13 01:30:00,-16.1,-26.5,40.0,0.001,2250,2019-11-13T01:30:00
2019-11-13 01:30:00,-17.1,-27.0,42.0,0.001,2500,2019-11-13T01:30:00
2019-11-13 01:30:00,-18.2,-27.700000000000003,43.0,0.001,2750,2019-11-13T01:30:00
2019-11-13 01:30:00,-19.400000000000002,-28.8,43.0,0.001,3000,2019-11-13T01:30:00
2019-11-13 01:30:00,-20.5,-29.8,43.0,0.001,3250,2019-11-13T01:30:00
2019-11-13 01:30:00,-21.8,-31.3,42.0,0.001,3500,2019-11-13T01:30:00
2019-11-13 01:30:00,-22.900000000000002,-32.5,40.0,0.001,3750,2019-11-13T01:30:00
2019-11-13 01:30:00,-24.200000000000003,-33.800000000000004,40.0,0.001,4000,2019-11-13T01:30:00
2019-11-13 01:30:00,-25.6,-35.5,38.0,0.001,4250,2019-11-13T01:30:00
